url,user,caption,hashtags
https://www.instagram.com/p/DHsRO4Tp9As/,jihoon_bb,"여행도슨트의 이탈리아 쇼핑리스트 2탄!!! 🇮🇹 - 와… 지난 쇼핑리스트 게시물 저장 수가 엄청나요!! 역시 정보글이 인기가 많군요! 반응이 좋아서 이참에 몇 가지 더 소개해 봅니다🙂 - 1. 앤쵸비 병조림 🐟 잠봉뵈르 말고.. 부로에알리치(앤초비버터..?)는 어때요!! 피렌체에서 처음 이렇게 먹어보고 반했는데, 멸치의 짭짤함과 버터의 고소한 조화가 기가 막혀요… 바게트나 치아바타랑 같이 먹으면 애피타이저로 최고!! 요건 아말피 생선가게에서 사왔습니다.  2. 오렌지 쨈 🍊 이탈리아 남부가 오렌지와 레몬으로 유명하잖아요. 오렌지 밭을 소유한 작은 호텔에서 묵었는데, 그 집 밭에서 딴 오렌지로 쨈을 만들어서 팔더라고요. 이거 어떻게 안사는데 ㅋㅋㅋ 참고로 이탈리아 가시면 바(카페)에서 바로 짜주는 Spremuta di arancia(오렌지 착즙주스) 꼭 드셔보세요. 달라 달라.. 아! 이탈리아 환타엔 오렌지 즙이 진짜 들어감... 이거 몰랐죠!! ㅋㅋㅋ  3. 테이블 매트 🍽️ 색감이 예뻐서 안 살 수가 없었던 테이블 매트!! 가벼워서 부담없고 가격도 싸고.. 저거 깔고 밥 먹을 때마다 이탈리아 떠오르니 더 좋더라고요. 사실 식재료보다 더 남는게 요런 것 아니겠습니까?  4. 레몬 소금 & 레몬즙 🍋 소금과 말린 레몬이 함께 들어있는 그라인더! 소고기 구울때 슥 뿌려주고 있어요. 특이하잖아~ 레몬즙은 스티커가 귀여워서 사왔는데, 한국에서 인터넷으로 사는게 더 나은 것 같다에 한표ㅋㅋ  5. 르쿠르제 소금후추통 🧂 르쿠르제는 아울렛이 진짜 사요.. 정상 매장도 싸긴 하지만 기왕이면 아울렛에서 사야함!!!!! 무거운 무쇠 냄비는 못 가져와도 요런그라인더나 작은 그릇들은 한국의 반값도 안하니 사올 만해요. 집들이 선물로 유명한 알레씨와 비알레띠도 다~ 아울렛에 있음!!!!  6. 핸드메이드 전등갓 💡 로마의 아뜰리에에서 산 쉐이드. 이케아 스탠드에 갓만 바꿔줘도 이탈리아 감성 물씬 나잖아요!!! 갑자기 고급이 되... 책상 볼 때마다 기분이 좋아요🛋️  7. 산 마리노 유리컵 🍺 피렌체에서 발견한 색감이 너무 예쁜 컵. 알고보니 메이드 인 ‘산 마리노..’ 이탈리아 안에 바티칸 말고도 ‘산 마리노 공화국’이라는 나라가 있다는 사실을 알고 계셨나요? 그래서인가 더 특별하게 느껴지는 외제….ㅋㅋㅋ  8. 종지 🍵 아니 왜 이렇게 주방 용품만 샀지? ㅋㅋ 카프리에서 산 핸드메이드 도자기에요. 남부는 도자기가 유명하거든요! 종지는 다다익선!  9. 마씨모두띠 & 코스 👗 제가 입어도 끌리는 바지를 파는 마씨모두띸ㅋㅋㅋ 그리고 제 옷장의 80%를 차지하는 코스… 코스는 이탈리아에서 처음 구매할 때 회원 가입 한 화면 보여주면 10% 쿠폰 적용 가능하다는 꿀팁!! 70유로 이상사면 택스 리펀 가능하니까 원래 저렴한 매장가보다 완전 싸게 살 수 있음! 기가막히죠? 참고로 마씨모두띠 니트는 한시간 입으면 보풀나고, 셔츠나 바지, 가방 같은 잡화류를 추천합니다. 세일 때 가면 장난아님…  10. 칼제도니아 캐시미어 스타킹 & 양말 🧦 (곱게 개어진 사진이 없어 홈피 사진으로 대체) 저는 키가 커서 서양(?)스타킹을 좋아하는데, 칼제도니아 캐시미어 스타킹 선물 받아 써보곤 손님들에게 꼭 추천해요. 울이나 모달 섞인 것도 있고, 타이즈 양말 스타킹 종류 다양! 캐시미어 양말이라니 ㅋㅋㅋ 진짜 호사스럽지 않아요? 비싸지도 않음!! 프로모션도 자주하는데다 전국에 매장도 엄청 많고 워낙 실용적인 아이템이라 선물하기도 진짜 괜찮아요.  - 자, 여러분 좋은 정보 얻으셨으니 내일 제가 시칠리아&몰타 투어 올리면 주변에 홍보 많이 해주셔야합니다????헤헤❤️ #공짜는없다 ㅋㅋㅋㅋ - #여행도슨트 #이탈리아 #쇼핑 수정됨 · 4주 yanghee224 우와~~~ 완전 굿 👍👍👍아이템들이예욤~~~ 😍 내일 홍보로 보답해야겠어요~~ 4주답글 달기 _musejh 저는 못입는 마시모두띠 바지🥲 ㅋㅋ 종지탐나요 탐나✨ 4주답글 달기 romy_romy26 언니 산 마리노 베네치아 쪽에 있는 섬 말하는 건가여? 거기 유리공예가 유명하잖아요. 거기가 맞나요? ㅋㅋ 4주답글 달기 답글 보기(2개) haeuni_p0q @castle._.eun 또 가면 요거.... 4주답글 달기 autumnk924 😍😍😍😍😍😍 4주답글 달기 grace_hyung_ah 너무 부러운 피드네요🤩 궁금궁금 4주답글 달기 3월 27일","['#공짜는없다', '#여행도슨트', '#이탈리아', '#쇼핑']"
https://www.instagram.com/p/DIp5R7ZynrJ/,vintageocean_korea,"빈티지오션 청주점•원주점 모두 연중무휴 날씨 상관없이 비가오나 눈이오나 365일 정상영업중입니다.👍  👶아동복부터 성인복, 숙녀복, 작업복까지 한방에 쇼핑 가능한 곳 빈티지오션으로 놀러오세요.♥️  빈티지쇼핑 핫플레이스🔥 빈티지오션은 연중무휴 항상 열려있습니다. 가족, 친구, 연인들과 함께 놀러오세요.👍  ⚖100g 당 1,300원 무게로 옷👕을 살 수 있는곳! 빈티지오션으로 쇼핑하러오세요~♥️  ⭐대형 창고형 구제샵⭐ 🚩청주시 북이면 대율내추길 138 🚩원주시 흥업면 대안로 1015 ⭐kg 당 13,000원⭐ ⭐영업시간 10시~19시⭐ ⭐연중 무휴, 공휴일 모두 정상영업⭐ ⭐신상품 매일 대량 입고⭐ ⭐️증평ic, 청주공항 5분거리 위치⭐️  Welcome everybody, 'Vintage Ocean' is the cheapest vintage shop in Korea. We provide 13,000₩ /1kg of vintage clothes.  Hãy đến và mua sắm tại Vintage Ocean, cửa hàng bán đồ vintage giá rẻ nhất trên toàn quốc. 13,000won/1kg  每100克1300韩元，1公斤13000韩元，是可以按重量来买衣服的店！欢迎光顾 'Vintage Ocean'！  ⚖100gあたり1,300ウォンの重さで服👕が買える場所！ ビンテージオーシャンでお買い物に来てください~♥️  #청주 #충주 #이천 #여주 #대전 #세종 #조치원 #오창 #오송 #증평 #진천 #음성 #공주시 #구제샵 #빈티지샵 #쇼핑 #아울렛 #구미 #상주 #김천 #문경 #보은 #옥천 #청주플리마켓 #성안길 #평택 #안성 #오산 #천안 #아산 1주 7일 전","['#청주', '#충주', '#이천', '#여주', '#대전', '#세종', '#조치원', '#오창', '#오송', '#증평', '#진천', '#음성', '#공주시', '#구제샵', '#빈티지샵', '#쇼핑', '#아울렛', '#구미', '#상주', '#김천', '#문경', '#보은', '#옥천', '#청주플리마켓', '#성안길', '#평택', '#안성', '#오산', '#천안', '#아산']"
https://www.instagram.com/p/DI5jLGBpLGh/,hows_house,. 주말나들이에도 잘 어울릴 시크 그 잡채인 블라우스 #20250426 #하우즈하우스 #매순간이아까운 #봄 #그리고 #주말 . . . . . . . . . . #fashion #italyfashion #aequamente #howshouse #weekend #ootd #outfittoday #outfit #라이프스타일샵 #라이프스타일 #쇼핑 #판교쇼핑 #판교편집샵 #판교맘 #분당맘 #판교카페거리 #분당카페거리 1일 1일 전,"['#20250426', '#하우즈하우스', '#매순간이아까운', '#봄', '#그리고', '#주말', '#fashion', '#italyfashion', '#aequamente', '#howshouse', '#weekend', '#ootd', '#outfittoday', '#outfit', '#라이프스타일샵', '#라이프스타일', '#쇼핑', '#판교쇼핑', '#판교편집샵', '#판교맘', '#분당맘', '#판교카페거리', '#분당카페거리']"
https://www.instagram.com/p/DInXW0bRvc1/,moncler,#천기준대표 #좋아요 #fff #ootdfashion #ootd #잠실 #훈 #사업하는남자  #머리 도 안감고 세수만 ㅎㅎㅎ #미역국 먹고  #나혼자산다 #블루 #니트 #seoul 1주 4월 19일,"['#천기준대표', '#좋아요', '#fff', '#ootdfashion', '#ootd', '#잠실', '#훈', '#사업하는남자', '#머리', '#미역국', '#나혼자산다', '#블루', '#니트', '#seoul']"
https://www.instagram.com/p/DHnS931yyNv/,debassqqkorea,"cyacya274 • 팔로우 좋아요 2598개 cyacya274 오늘의 포인트는  @ 4주 marttouno 🔥🔥🔥🔥 2일답글 달기 locebaliv Very Lucky is your mirror. It sees you, every day and very close!!!!✨💋 5일답글 달기 artoftore 오, 당신은 정말 아름답군요!🙏💖✨ 5일답글 달기 davidscratch04 🌹😍 1주답글 달기 uffeblomberg 🌹🌹 2주답글 달기 59duffy59 Just so Beautiful 🔥🌹 2주답글 달기 nasonworld_ ❤️❤️❤️❤️♥️ 2주답글 달기 louismarielafrance very very beautiful woman wow good look my name is louis miss 3주답글 달기 3월 25일",[]
https://www.instagram.com/p/DIDkacNzL1V/,merciparis,"▪️메르시에서 다양한 굿즈 (학용품, 가방, 옷, 주얼리, 향초)들과 한정판 아이템을 판매 ▪️메르시의 모든 주력 상품들을 만나볼 수 있음 ▪️주말에도 붐비지 않아 쾌적하게 쇼핑 가능 ▪️칼하트WIP와 메르시 콜라보 제품을 입고 있는 직원들  📍주소: 19 Rue de Richelieu, 75001 Paris ⏰일-수: 11:00 ~ 19:30, 목-금: 11:00~20:00, 토: 10:00~20:00  #프랑스 #파리 #메르시 #Paris #Merci  📷 데패뉴 특파원 제보 수정됨 · 3주 matthewswopejewelry ❤️❤️❤️ 3주답글 달기 maggiemaeng 제가아는 에러혼? 맞나요?ㅎ 3주좋아요 1개답글 달기 stylishashcute_000 🥰❤️ 3주답글 달기 meedlesjin 최애 셀렉샵 3주답글 달기 dailyfashion_news 찐 패션인이 추천하는 파리 쇼핑 성지, 또 어디가 있을까요? 🤓 3주좋아요 2개답글 달기 답글 보기(1개) 4월 5일","['#프랑스', '#파리', '#메르시', '#Paris', '#Merci']"
https://www.instagram.com/p/CrAbygarw69/,d2kmate,"#호주 #여행 필수! 꼭 알아야 하는 호주 #쇼핑 리스트 편  ✈️ #호주여행 시 혹은 호주에서 생활 중 한국으로 잠시 휴가차 방문할 때 빈손으로 갈 수 없죠? 🛒  호주의 유명한 기념품이나 누구나 좋아하는 소소한 선물을 캐리어 가득 담아 가는 뿌듯함! 💚  호주 여행 중이라면 꼭 알아야 하는 호주 #쇼핑리스트 들을 소개해 드릴게요! 🎁  🏆 호주 여행 시 구매 필수템인 #프로폴리스 제품부터 선물용으로 좋은 #초콜릿 , #Tea 등 다양한 제품들을 착한 가격에 구매하세요! 🍫  자세한 사항은 이미지를 통해 확인 가능합니다! 😊  알뜰하고 똑똑한 쇼핑하고 호주를 가득 담아 가세요! 🧳  ✔️ 지난 호주 탐험이었던 '호주 시드니 주요 지역 및 특징 총정리! (feat. 한국인들이 많이 거주하는 지역)' 다시보기 https://blog.naver.com//223056655022  ☑️ 디투케이메이트 실시간 문의 바로 가기 : http://pf.kakao.com/_HuRjd/chat ☑️ 디투케이메이트 카카오톡 ID : d2kedu  #호주여행필수품 #호주여행준비 #호주쇼핑리스트 #호주쇼핑 #호주쇼필리스트 #호주기념품 #호주영양제 #호주어그 #호주판도라 106주 hyejingram @lchlchlchlchlch @911129s 44주답글 달기 _i_n_u_n_i_ 이솝은...거의차이없.. 46주좋아요 1개답글 달기 jsooo011 @yee_uni_ @suhyeon.ee 48주답글 달기 byeonggyu15 @lex_jylee 난 다 필요없고 올때 쿼카 한마리 부탁해요 52주답글 달기 so_h42 @ha__rin 54주답글 달기 yoon_chi_woong 호주는 건강식품과 어그는 가격비교 필수에요 54주답글 달기 yoonoopy @l.eahkim 57주답글 달기 ssssssujin91 @daa__hyee 62주답글 달기 shchrim @gwonyoonjii 63주답글 달기 jung._.eee @baghyeongsig5 영양제 증말 쌉니다유 65주답글 달기 2023년 4월 14일","['#호주', '#여행', '#쇼핑', '#호주여행', '#쇼핑리스트', '#프로폴리스', '#초콜릿', '#Tea', '#호주여행필수품', '#호주여행준비', '#호주쇼핑리스트', '#호주쇼핑', '#호주쇼필리스트', '#호주기념품', '#호주영양제', '#호주어그', '#호주판도라']"
https://www.instagram.com/p/DIYjocFBM0r/,echo_vtg,"#에코빈티지구매 ₩ 40,000 -size 가슴 50 총장 60  꼼데 화이트 반팔 컨디션 좋아요 :)  😺실측사이즈는 1~3cm 오차가 있을 수 있습니다 😺실측사이즈 잘 모르시면 편하게 문의 주세요  구매 전 공지 꼭 확인부탁드립니다 🙏자세한 내용은 메세지로 문의해주세요 2주  #빈티지#폴로#빈티지샵#의류쇼핑몰#vintage#쇼핑#좋반#옷가게#ootd#남녀공용#맞팔#좋아요#팔로우#코디#반팔티 2주답글 달기 4월 13일","['#에코빈티지구매', '#빈티지', '#폴로', '#빈티지샵', '#의류쇼핑몰', '#vintage', '#쇼핑', '#좋반', '#옷가게', '#ootd', '#남녀공용', '#맞팔', '#좋아요', '#팔로우', '#코디', '#반팔티']"
https://www.instagram.com/p/DH5XOJ4hM4C/,hitit.kr,,[]
https://www.instagram.com/p/DIRED93BYq6/,echo_vtg,"#에코빈티지구매 ₩ 50,000 -size 가슴 57 총장 70  아크 화이트 롱슬리브 컨디션 좋아요 :)  😺실측사이즈는 1~3cm 오차가 있을 수 있습니다 😺실측사이즈 잘 모르시면 편하게 문의 주세요  구매 전 공지 꼭 확인부탁드립니다 🙏자세한 내용은 메세지로 문의해주세요 수정됨 · 1주  #빈티지#폴로#빈티지샵#의류쇼핑몰#vintage#쇼핑#좋반#옷가게#ootd#남녀공용#맞팔#좋아요#팔로우#코디#롱슬리브 2주답글 달기 4월 10일","['#에코빈티지구매', '#빈티지', '#폴로', '#빈티지샵', '#의류쇼핑몰', '#vintage', '#쇼핑', '#좋반', '#옷가게', '#ootd', '#남녀공용', '#맞팔', '#좋아요', '#팔로우', '#코디', '#롱슬리브']"
https://www.instagram.com/p/DHYv60Cv9Fk/,cerric.official,,[]
